product_name,brands,primary_category,sugars_100g,proteins_100g,fat_100g,fiber_100g,nutriscore_grade
Les boudoirs magiques,,Snacks,25.0,6.6,13.0,1.4,unknown
Apple Cider,Ryan's,Beverages,8.33333,0.41667,0.0,0.0,e
Koekjes Zacht,Baby Bio,Snacks,31.0,5.2,14.0,1.8,d
Beignet moelleux a la pomme,,Snacks,18.0,5.6,11.0,,d
Sour Fruit Gummies,Candy Crush,Snacks,57.5,5.0,0.0,0.0,e
Jelly Fish,Candy Crush,Snacks,24.0,0.0,0.0,0.0,c
Mixed fruit gummies,Candy Crush,Snacks,52.5,7.5,0.0,0.0,d
Bonbons Angry Birds Vert,Angry Birds,Snacks,0.0,3.0,0.0,,a
Skippy wafer bar,Skippy,Snacks,25.0,16.6666666666667,33.3333333333333,5.55555555555556,e
4 beignets à la pomme,,Snacks,20.0,6.6,9.6,,d
Épices à pain d'épices,Fortwenger,Beverages,35.0,4.3,4.7,,not-applicable
Amatriciana,,Sauces & Condiments,2.8,4.5,23.0,,e
Pasta di cacao nero assoluto 100%,,Snacks,0.5,14.0,54.0,,d
Cioccolato fondente mirtillo e ibisco 54%,,Snacks,6.5,5.0,32.4,,unknown
Sandwich complet thon,Crous Resto',Fish & Seafood,2.83,1.3,9.23,2.06,b
Sauce de poisson ,,Sauces & Condiments,0.0,7.0,0.0,,e
Confiture de fraise,Bonne Maman,Beverages,59.0,0.4,0.1,1.2,d
Mixed Peppers,Sainsbury's,Beverages,2.3,0.8,0.5,,not-applicable
Pain mie toast nature canape,Harrys,Beverages,4.7,8.6,6.0,4.0,unknown
Nectarines,Sainsbury's,Beverages,9.0,1.4,0.5,1.2,unknown
Choco Changer Salted Caramel,Chocoeur,Snacks,58.0,6.5,30.0,,unknown
Mister Natural - Chabacano Deshidratado,Mister Natural,Beverages,53.0,3.0,0.0,8.0,d
Mister Natural - Datil Premium,Mister Natural,Beverages,65.0,3.0,0.0,8.0,c
CHÂTEAU CLERC MILON,Bordeaux,Beverages,13.0,41.9,28.0,5.6,unknown
Naranjitos,,Snacks,56.6,3.0,16.7,,e
Musztarda sarepska,Kamis,Sauces & Condiments,7.7,4.4,4.0,,d
Ketchup sans sucre ajoute,French’s,Sauces & Condiments,6.66666666666667,2.00000007947286,,,unknown
Beurre de  bleuets,,Dairy,7.0,0.1,0.0,,b
Olio extravergine di oliva,,Beverages,0.0,0.0,91.6,,b
Milka with whole hazelnuts.,Milka,Snacks,47.0,7.9,36.0,3.5,e
Golden Raisins California,Trader Joe's,Beverages,65.0,2.5,0.0,5.0,d
Huile d'olive vierge extra AOP,Le Moulin de l'Olivette,Beverages,0.0,0.0,91.5,0.0,b
granny smith apples,Sainsburys,Beverages,11.1,0.6,0.5,,unknown
Copos de avena,Brüggen,Beverages,0.7,14.0,7.0,10.0,unknown
Brioche senza glutine,,Snacks,1.3,3.4,14.9,3.8,d
Fusilli multicereali,,Beverages,0.7,0.0,1.6,7.8,a
Casoncelli alla bresciana,,Beverages,2.19,4.43,4.95,1.56,c
Cookie Pro,,Snacks,3.7000000476837,21.200000762939,26.799999237061,,d
55 Protein  bar,WHYsport,Snacks,12.0,47.3,17.8,,not-applicable
Focaccia senza glutine all’olio extravergine di oliva,GranoZero,Beverages,3.71,2.7,10.9,2.7,e
Chocolife,,Snacks,0.0,10.5,41.5,12.0,d
Absolute Black,Montezuma's,Snacks,2.7,13.0,53.0,17.0,d
Barritas muesli frutos rojos,Hacendado,Snacks,20.0,8.1,15.0,4.3,d
Beignets à l'abricot,,Snacks,20.0,6.7,9.6,,d
Frollini al cacao,,Snacks,2.0,38.0,18.0,10.0,c
Fette tostate al cacao,,Beverages,0.8,44.0,11.0,28.0,c
Crackers al rosmarino,,Snacks,2.5,41.0,17.0,,a
Isomed,,Snacks,10.9,40.0,25.06,12.6,d
Frollini al cacao,,Snacks,2.0,38.0,18.0,10.0,c
Biscotti al cacao e crema alla vaniglia,,Snacks,5.0,37.0,23.0,10.0,d
Butter Powder,Augason Farms,Dairy,16.6666666666667,0.0,53.3333333333333,0.0,e
Powder -Nonfat dry milk,Augason Farms,Beverages,47.62,33.33,0.0,0.0,e
Croissant ripieno alla crema di cacao,Aroma,Snacks,0.65,17.0,14.3,9.1,c
Muesli quinoa chia,,Beverages,18.0,9.8,4.3,1.0,unknown
Piadina,,Beverages,0.7,22.0,13.8,26.0,d
Chocolat Noir 85% vegan,,Snacks,14.0,8.8,56.0,12.0,d
Chili himbeer bonbons candy,Devils taste,Snacks,0.5,0.1,0.6,,b
Grissini proteici con olio di olivia,WHYnature,Beverages,0.2,40.0,18.666666666667,26.0,a
Schiacciatine proteiche,WHY Nature,Snacks,0.2,40.0,18.8,26.0,a
Pane bianco fresco senza glutine per celiaci,,Beverages,0.4,2.3,2.3,,c
Burro di arachidi,,Beverages,3.1,29.0,50.0,,unknown
Burro di arachidi,,Beverages,3.1,29.0,50.0,,unknown
Pane proteico,,Beverages,0.9,22.0,13.1,14.2,a
Barretta perfectbar,WHYsport,Snacks,0.8,48.0,18.0,,not-applicable
Farina avena,,Beverages,1.0,12.0,6.0,4.0,a
Biscotti proteici,WHY Nature,Snacks,0.2,40.0,22.7,15.8,a
Frollini proteici,,Snacks,0.2,40.0,20.0,30.0,a
Crema spalmabile arachidi,,Beverages,2.4,25.0,29.0,,b
Gigli pasta di legumi,Dieta Lab,Beverages,1.2,23.0,2.9,7.9,a
Rustici pasta legumi,DIETA LAB,Beverages,1.2,23.0,2.9,7.9,a
Fagottino di sfoglia con crema di nocciole e cacao LuisAnna,Luisanna,Snacks,23.0,2.9,34.0,,e
K toast,,Beverages,1.0,44.0,15.0,,e
4 Ore Senza Fame Bio,Rilevo,Snacks,21.1,15.0,22.6,10.5,c
"Barretta sostitutivo pasto, cioccolato",WHYnature,Snacks,29.0,28.0,12.0,9.0,not-applicable
Wafer  zero cacao e nocciola,WHYnature,Snacks,4.3,32.0,33.0,9.8,not-applicable
Panettone,Coop,Snacks,26.0,6.6,14.0,2.0,unknown
Jamón serrano,,Meats,0.5,26.1,10.0,,unknown
Treccine alla pizzaiola,,Snacks,2.8,26.0,9.2,2.2,unknown
Tofu Nature Bio,Kazidomi,Beverages,0.8,16.0,10.1,1.3,a
Tofu Fumé Bio,Kazidomi,Beverages,0.6,15.0,9.1,1.1,a
Kingsmill 50/50 Medium Bread 800G,,Beverages,3.4,9.2,1.7,4.9,a
Millet House Malt,Millet House,Beverages,0.0,13.0,6.36,8.14,unknown
Almond & Coconut Creamer,,Beverages,0.0,0.0,6.6666666666667,0.0,a
jamon,jamon dor,Meats,0.1,31.0,20.0,,e
Popcorn Delicio saveur chocolat,,Snacks,10.0,7.9,28.0,,e
Fuet ecológico,Jamones Casa Conejos,Meats,0.8,31.0,20.7,,e
Croissant au beurre,,Snacks,5.1,7.1,20.0,,e
Jus de pommes,"Bofrost Free, Verger de Taubrégeas",Beverages,10.9,0.17,0.14,0.23,c
Chocolat Noir,,Snacks,34.0,7.3,37.0,,e
Croissant,,Snacks,5.4,8.8,24.0,2.4,e
Jus d'abricot biologique,,Beverages,10.18,0.38,0.0,0.76,e
Resain sec,,Beverages,72.0,1.9,0.6,5.2,d
Tortellini Ricotta Epinard,,Beverages,3.9,10.0,8.9,2.7,d
Biscuits orange chocolat avoine,REMA 1000,Snacks,39.0,5.2,26.0,3.5,e
Smoothie fraise-banane,Pago,Beverages,13.0,0.0,0.0,,unknown
Pindakaas,Jumbo,Beverages,9.3,23.4,48.1,8.1,c
Tuc intégral,,Snacks,5.1,10.0,12.0,6.2,d
Beurre de cacahuètes,,Beverages,6.0,24.0,51.0,8.2,c
Infusion fruits rouges 200g,,Beverages,0.0,0.0,0.0,25.0,b
Ketchup,Hellmann's,Sauces & Condiments,17.0,1.4,0.0,,d
Sauce dip à la française,Adazu,Sauces & Condiments,11.0,1.1,30.0,,d
Mochi pistache,,Snacks,51.0,2.0,5.0,0.393590513392858,e
Mini baguette,Schär,Beverages,4.90000009536743,4.40000009536743,3.70000004768372,7.0,unknown
Confiture extra abricot bio,,Beverages,41.0,0.0,0.0,1.3,d
Confiture Extra De Fraise Bio,Bioviver Conserverie,Beverages,40.0,0.0,0.0,1.0,d
Birnen halbe frucht,Del Monte Quality,Beverages,14.0,0.6,0.0,1.7,unknown
Émincés de dinde marinés cuits saveur kebab,"Le Gaulois, Le Gaulois Professionnel",Meats,0.9,23.0,7.0,,c
Zumosol,Zumosol,Beverages,9.4,0.6,0.1,,unknown
Pago smoothie,Pago,Beverages,12.0,0.0,0.0,0.0,e
Pago smoothie cerise cassis et rose,Pago,Beverages,13.0,0.0,0.0,,e
Bonbon au pain d’epices,Milka,Snacks,57.0,6.1,29.0,1.9,e
Pindakaas,Jumbo,Beverages,7.4,22.2,52.2,7.7,c
Pindakaas met stukjes pinda,Jumbo,Beverages,13.0,22.2,52.2,7.7,b
Ecuador 71%,LIBEERT,Snacks,26.0,8.6,40.0,,e
Gocciole extra dark,Pavesi,Snacks,22.4,7.4,21.7,4.3,e
Sunquick,,Beverages,20.0,0.0,0.0,,unknown
Petit Sablé Cranberry framboise,,Snacks,23.0,4.7,13.0,4.2,d
Boisson aux fruits tropicaux,,Beverages,8.8,0.01,0.1,0.2,e
Granini pêche et raisin,Granini,Beverages,7.0,0.5,0.5,0.0,d
Pindakaas,Jumbo,Beverages,7.4,22.2,52.2,7.7,c
Grancereale Classico,Grancereale,Snacks,15.5,0.69999998807907,18.5,,d
Biscuits aux fruits,Gran Cereale,Snacks,19.2,8.0,19.7,7.5,d
Jus de fruit,"Granini, Pago",Beverages,13.0,0.5,0.5,,d
Pain au chocolat,,Snacks,9.7,7.0,21.0,2.3,unknown
Tortilla de maïs,,Beverages,3.3,9.4,5.4,2.6,c
Carrot cake,Dr. Oetker,Snacks,25.0,5.4,20.0,,e
Turrón chocolat,,Snacks,47.0,6.5,35.4,1.0,e
Diablo gaufrette sans sucre,Diablo,Snacks,1.0,5.9,26.0,,d
Brocolis sauce Guazamara,,Beverages,1.6,1.5,3.0,5.0,a
All-brann prebiotic,Kellogg's,Beverages,4.7,15.0,16.0,21.0,a
Macaron,,Snacks,49.0,8.2,27.0,2.3,e
Ricola,Ricola,Snacks,0.0,0.0,0.0,,unknown
Pesto basilic,,Sauces & Condiments,0.5,3.0,21.0,2.2,c
Lait de coco,,Beverages,2.0,1.7,22.0,0.5,unknown
Orange confite,,Beverages,70.0,0.0,0.0,5.0,d
Confiture de coing,,Beverages,57.0,7.0,0.0,,d
Guimauves à la vanille,,Snacks,78.0,2.0,0.5,,unknown
Lait de coco,Racines,Beverages,1.3,0.6,12.0,,e
Noix du Brésil,Trader Joe's,Beverages,2.3,17.0,68.0,,unknown
Dattes dénoyautées,,Beverages,64.0,1.9,0.5,8.7,unknown
Dumle Oat Drink,"Fazer,Dumle",Beverages,11.0,1.4,1.7,1.3,e
Cookies au chocolat,,Snacks,36.0,6.7,22.0,3.4,e
Compote allégée pomme,Valade,Beverages,13.3,0.5,0.6,,unknown
Purée cacahuete crunchy,,Beverages,4.5,25.7,49.4,7.5,c
Fruchtaufstrich Himbeere,Den Gamle Fabrik,Beverages,45.0,0.6,0.6,1.72,d
Tartines craquantes seigle,,Beverages,0.5,8.7,0.5,9.8,a
Chipolatas,Sovivo,Meats,0.6,15.5,17.8,0.0,d
Chewing-gum,Orbit,Snacks,0.0,0.0,0.0,0.0,not-applicable
Teddy Pasta,,Beverages,0.89,5.53,0.46,11.02,unknown
Chili Ketchup,,Sauces & Condiments,11.0,2.4,0.4,,c
Cornichon russka,,Beverages,0.1,0.8,0.5,,d
Beurre de cacahuètes,,Beverages,5.0,23.0,57.0,6.3,b
Pépites de figue,Fruit gourmet,Beverages,66.0,2.1,0.7,8.0,d
Mini macaron amandes,,Snacks,35.0,11.0,21.0,,d
Mayonnaise fine de caractère,,Sauces & Condiments,8.0,1.1,4.0,,d
Lait de coco,,Beverages,1.8,1.8,18.0,,unknown
Céréales P'Tit carré Cacao & Noisettes,Aglina,Beverages,27.0,6.5,15.0,4.5,d
Peanut  Better,,Beverages,7.2,25.0,53.0,6.8,c
Manteiga de Amendoim com pedaços,Continente,Beverages,9.7,25.6,49.0,,c
Croissant vegan,,Snacks,6.7,7.9,19.5,1.2,d
Jus de raisin blanc,Hugo Pietro,Beverages,11.0,0.0,0.0,,c
Crunchies,Oreo,Snacks,46.0,4.9,24.0,25.0,e
Jus cerise raisin,Pago,Beverages,11.0,0.0,0.0,,unknown
Snowballs créma lapte,Milka,Snacks,51.0,6.8,37.0,1.2,e
Avocado lime flavour sauce,Hellmann's,Sauces & Condiments,4.2,0.5,21.0,,d
Boisson chocolatée végétale à l'avoine,,Beverages,9.0,2.3,2.5,1.6,e
Pâté de foie supérieur,Onno,Meats,1.1,13.6,26.6,,e
Mini cookies,Milka,Snacks,34.0,5.9,25.0,3.0,e
Moutardes classique,,Sauces & Condiments,6.7,4.9,5.5,,d
Chips de banane,"Chips, Ethiquable",Beverages,0.1,1.6,32.0,0.0,d
Kombucha,,Beverages,0.0,0.0,0.0,,b
Sweet Chili,Lima,Sauces & Condiments,16.0,0.5,0.0,0.0,d
Protein müsli,STARK,Beverages,10.0,27.0,22.0,15.0,unknown
Chips tomate paprika,Lay's,Snacks,10.0,2.3,21.0,7.7,e
Arance orange,,Beverages,45.0,0.0,0.0,1.0,d
Jaffa milk chocolate,Fazer,Snacks,53.0,4.7,8.9,,e
Riz complet bio,Vegetalia,Beverages,0.49,3.39,4.49,2.89,b
Biscuits Avoine menthe,,Snacks,41.2,5.1,26.2,,e
Terrine de campagne,,Meats,0.4,15.0,27.0,,e
Jus orange et carotte,Granini,Beverages,7.3,0.5,0.5,1.1234,d
Jus d’orange et Carotte,granini,Beverages,7.3,0.5,0.5,1.1234,c
Tomate à l'huile séchees,,Beverages,7.2,3.5,16.0,1.2,d
Moutarde,,Sauces & Condiments,7.9,5.4,4.7,,c
Heinz hot chili ketchup,Heinz,Sauces & Condiments,22.8,1.2,0.1,,e
Oreo strawberry cheesecake,Oreo,Snacks,37.0,5.1,20.0,3.0,e
Galettes de quinoa et de légumes,,Legumes,2.6,8.0,15.0,4.6,d
Röstis aux lardons,Toupargel,Beverages,0.5,3.2,12.0,1.5,c
Ketchup,,Sauces & Condiments,18.0,1.2,0.1,,d
Dragées chocolat d assorties,,Snacks,63.0,4.7,13.0,,unknown
Biciclette tricolori,,Beverages,2.6,2.5,1.7,2.5,c
Crunchy,,Beverages,6.3,24.0,53.0,6.8,c
Pistaches en poudre,Alsa,Beverages,4.5,18.0,56.0,11.0,a
Myrtilles surgelées,,Beverages,9.4,0.64,0.5,3.4,a
Croissants 65G c10,,Snacks,7.31,7.47,18.92,2.21,e
Sauce Aigre Douce,Heinz,Sauces & Condiments,29.0,0.4,0.0,,c
Pulpe de tomate concassées,Heinz,Beverages,3.5,1.5,0.2,,b
Croissants,,Snacks,6.0,8.2,18.2,1.4,d
Haricots verts carottes & thym,,Beverages,1.7,0.6,0.0,1.2,a
Pomodori secchi,,Beverages,0.0,5.0,13.2,1.2,e
Moutarde fine de dijon,Maille,Sauces & Condiments,2.0,7.0,11.0,0.5,e
Ice cream sticks Vanilla,Leone,Frozen Foods,1.1,12.0,5.2,,b
Infusion,Lipton,Beverages,0.5,0.0,0.5,0.0,b
Huile d avocat,,Beverages,0.0,0.0,90.6,0.6,c
Muesli croustillant aux fruits,"Dr. Oetker, Vitalis",Beverages,24.0,9.1,16.0,6.7,c
Purée pommes de terre,Knorr,Beverages,1.6,2.2,1.6,1.2,c
Vinaigrette,Hellmann's,Sauces & Condiments,11.0,0.5,0.5,,c
Ketchup,,Sauces & Condiments,14.9,2.3,0.34,,c
Ketchup bio,,Sauces & Condiments,12.6,1.8,0.2,,c
Original ketchup,Curtice Brothers,Sauces & Condiments,12.6,1.8,0.2,0.0,c
Oma's Tuin,Hero,Beverages,46.0,0.4,0.3,2.8,unknown
Abricots secs,Transgourmet,Beverages,43.0,5.0,0.5,,unknown
Vasluianca,,Beverages,29.55,0.329,0.034,0.441,unknown
Chamallows,Haribo,Snacks,68.0,3.5,0.5,,e
Beurre de cacahuètes,Whole Earth,Beverages,3.8,27.7,54.3,6.7,c
GOURMET HUMMUS,,Beverages,0.7,6.0,16.0,,c
Yellow mustard,Heinz,Sauces & Condiments,5.3,5.6,5.2,,d
Barre de chocolat orange Mondelēz international,"Daim, Mondelēz International",Snacks,61.0,2.9,32.0,1.2,e
Chocolaté Assortment,,Snacks,63.0,3.2,22.0,,unknown
Farine de coco,,Beverages,19.9,21.4,12.7,33.1,d
Mochi bubble milk tea,,Snacks,20.0,2.8571428571429,5.7142857142857,0.0,unknown
Tomato ketchup,Heinz,Sauces & Condiments,2.48,0.86,0.26,1.2,a
Avocats surgelés,Americana,Beverages,0.65,1.98,14.51,6.63,a
Noix de macadamia,,Beverages,4.57,7.91,75.8,8.6,unknown
Cliff Bar Chocolate Chip,,Snacks,26.0,15.0,9.0,7.9,c
Petit beurre,,Snacks,22.9,6.5,8.7,0.0,d
Jus carotte,Biotta,Beverages,7.0,0.4,0.1,,b
Bio erdnussmus,,Beverages,5.8,26.0,50.0,8.3,unknown
Ingwer,,Beverages,5.5,7.9,4.8,21.2,not-applicable
Natù arachidi,,Beverages,6.8,23.0,52.0,4.6,b
Gaufres de Bruxelles,,Snacks,2.9,7.9,20.0,2.2,c
Nut butter,,Beverages,4.6,18.0,48.0,3.6,d
Sriracha sauce,Flying Goose Brand,Sauces & Condiments,22.0,3.1,1.3,,e
Chapelure,,Beverages,6.5,13.0,5.0,8.4,c
Gnocchi di patate,,Beverages,1.5,3.8,0.2,1.6,b
Pâte à pizza sans gluten,,Beverages,0.0,1.7,8.6,1.1,c
Muesli miel,Kölln,Beverages,1.0,9.9,18.0,5.8,c
Crispy wafer,,Snacks,3.0,5.0,31.0,3.0,d
Lentilles,,Beverages,1.1,25.1,1.8,16.4,a
Rockaleta,Pepsico,Snacks,79.1666666666667,0.0,0.0,0.0,e
Amaretti morbidi mandorla e pistacchio,,Snacks,43.1,11.7,22.0,,d
Cantucci alla mandorla,,Snacks,35.5,12.5,12.5,,d
Caribe fruta más leche,Hacendado,Beverages,4.4,0.3,0.0,0.2,c
Orejones de albaricoque,Hacendado,Beverages,34.9,2.8,0.5,6.5,c
Trèsor,Kellogg's,Beverages,26.0,6.6,16.0,3.6,e
Fusilli,Kalibra,Beverages,1.5,30.0,4.0,46.0,a
Saucisses De Poulet Halal Cuites Et Fumées,,Meats,1.0,20.0,21.0,,e
Il biscotto dei bambini,Plasmon,Snacks,23.0,8.7,8.0,2.7,d
Burger USA,"Crous Languedoc Roussillon, Crous Resto'",Beverages,3.2,9.9,8.3,2.1,a
Mezcla de 5 semillas y goji,Saludviva,Beverages,3.1633334,19.38,38.34,,a
Golden Delicious Apples,Morrisons,Beverages,11.0,0.6,0.5,1.3,a
Saucisse,Frescheo,Meats,0.859999974568685,6.43999989827474,1.91000005933974,2.64000002543131,unknown
Ragu alla bolognese,Bofrost,Meats,0.0,10.0,20.0,,d
Coctel dulce y salado,La Praviana,Beverages,15.859999656677,16.39999961853,27.0,,e
Pesto alla genovese,,Sauces & Condiments,0.4,7.0,55.0,,e
chocolat chaud,Cow's,Beverages,65.2173913043478,2.17391304347826,13.0434782608696,2.17391304347826,unknown
Foie gras de canard du Périgord,Le Moulin de Moreau,Fish & Seafood,0.6,7.1,56.0,2.32585,e
Tallarines,,Beverages,1.5,10.0,1.5,,a
Coleslaw,"Crous Languedoc Roussillon, Crous Resto'",Snacks,8.2,1.1,12.5,2.5,c
Margarine Unsalted Sticks,Becel,Beverages,0.0,0.0,8.0,0.0,c
"Low fat yogurt, vanilla",Roundy's,Dairy,19.38,3.96,1.54,0.0,c
American ice cream,Bofrost,Frozen Foods,28.6000003814697,5.09999990463257,18.7000007629395,1.10000002384186,unknown
Yakitori,Bofrost,Beverages,8.60000038146973,20.5,6.80000019073486,0.5,unknown
Pois chiche,"Crous Languedoc Roussillon, Crous Resto'",Beverages,4.8,5.0,1.1,4.4,b
Manteca de cacao en obleas,Saludviva,Beverages,0.0,0.0,99.89,,e
Jamon de teruel,Aire Sano,Meats,0.0,30.9,19.3,,e
Jamón de Teruel D.O.P.,De Nuestra Tierra,Meats,0.0,31.0,19.0,,e
Jacob’s Biscults for Cheese Selection,,Snacks,3.5,9.2,18.7,4.2,d
Cookies Belgian chocolate chunk,Marks & Spencer,Snacks,37.4,5.4,26.0,2.8,e
All Butter Sultana Cookies,Marks & Spencer,Snacks,34.7,5.5,17.9,3.0,e
All Butter Belgian White Chocolate Chunk Cookies,Marks & Spencer,Snacks,32.4,6.0,28.0,2.0,e
Unsweet Tea,Allsup's,Beverages,0.0,0.0,0.0,0.0,unknown
All Butter Fruity Flapjack Cookies,Marks & Spencer,Snacks,36.5,5.1,20.5,4.2,e
Pistachio almond cookies,Marks&spencer,Snacks,20.7,10.7,32.1,4.5,e
Cranberry & Orange Cookies,Marks & Spencer,Snacks,41.2,4.4,15.2,2.7,e
Triple Belgian Chocolaté Chunk Cookies,Marks & Spencer,Snacks,34.4,5.6,29.3,2.9,e
Cookies Stem Ginger,Marks & Spencer,Snacks,2.3,1.6,16.0,0.0,d
All Butter Reduced Fat Stem Ginger Cookies,Marks & Spencer,Snacks,35.7,6.1,13.3,2.5,e
Cookies pépites chocolat et noisette,M&S,Snacks,33.4,6.0,25.3,3.0,e
Belgian White Chocolate Chunk Cookies (Reduced Fat),Marks & Spencer,Snacks,42.5,5.3,17.8,1.2,e
Burdock root,Marks & Spencers,Snacks,31.8,6.1,20.8,3.3,e
Udon Thick Noodles,Amoy,Beverages,0.5,4.9,0.1,2.1,a
Smoothie Strawberry & Banana,"Marks & Spencer, Yesto",Beverages,10.6,0.9,0.3,0.7,d
British Rainbow Baby Carrots,eat well,Beverages,5.6,0.7,0.5,2.4,a
Coco rallado,saludviva,Beverages,7.35,6.88,65.53,,d
Jamón de Teruel (Denominación de Origen Protegida),,Meats,0.5,26.9,14.4,,e
Carottes râpées,"Crous Languedoc Roussillon, Crous Resto'",Beverages,4.5,1.0,3.5,2.5,c
Aceite coco,,Beverages,0.0,0.0,100.0,0.0,e
Sarments de citron confit,,Snacks,28.58,2.69,10.91,,e
Rigatoni Bolognese,allplants,Frozen Foods,3.3,5.6,4.8,2.8,a
Spicy Szechuan Noodles,allplants,Frozen Foods,3.9,5.3,5.3,2.2,a
Tiramisu cheescake,allplants,Beverages,8.5263157894737,9.0526315789474,26.0,,e
Smoky Corn + Spanish Rice Bowl,allplants,Frozen Foods,4.2,4.3,3.2,3.1,b
Peri peri strips + spicy rice,All Plants,Beverages,3.5,5.6,2.3,3.8,b
Sticky Banoffee Pudding Sharer,allplants,Beverages,22.0,3.3,17.0,2.1,d
Sopa preparada de fideos,Knorr,Beverages,0.5,1.1,0.3,0.3,unknown
Nos Truffes,,Snacks,18.33,5.2,27.7,8.7,unknown
Chopped Tomatoes Onion & Garlic,Hello Fresh,Beverages,27.31,10.0,41.93,2.09999990463257,unknown
Purdy Assorted Chocolates,,Snacks,42.222222222222,6.6666666666667,31.111111111111,4.4444444444444,e
Blackcurrant Jam,Sainsbury’s,Beverages,58.1,0.5,0.5,1.5,d
Passion fruit,M & S,Beverages,5.7,2.8,0.4,10.4,a
Baguette le fermier,"Crous, Crous Languedoc Roussillon, Crous Resto'",Beverages,2.2,9.5,10.0,1.9,d
Blooom Almond & Chocolate energy ball,Blooom,Snacks,21.0,6.3,14.3,8.8,c
2 Pâtes feuilletées,12312,Beverages,0.7,5.7,24.0,1.3,d
Pain d'épices,,Snacks,46.0,5.4,0.7,,e
Bagnat thon,Crous,Fish & Seafood,0.9,8.6,10.2,1.7,a
Sundae Mix,McDonald's,Frozen Foods,31.5063888888889,2.6325,3.00416666666667,0.154444444444444,d
Enteras 72% cacao,Hacendado,Snacks,22.0,11.0,47.0,10.0,d
sliced white mushrooms,M&S,Beverages,0.3,1.0,0.2,0.7,a
Pistacho gigante tostado,,Beverages,7.7,21.1,45.8,,c
Lardo di Colonnata IGP,Villani,Meats,0.02,0.98,89.6,0.0,e
Bagel sésame 3 fromages,"Crous Languedoc Roussillon, Crous Resto'",Beverages,3.5,13.6,14.3,1.3,e
Frollini al miele italian shortbread cookies with honey,,Snacks,19.0,6.2,29.0,,e
Exotic island infusion,,Beverages,0.6,0.1,0.5,0.0,unknown
Confiture cassis,,Beverages,45.728,0.798,0.516,3.48,d
Céleri rémoulade,"Crous Languedoc Roussillon, Crous Resto'",Beverages,2.0,1.0,12.0,2.0,c
Picos saladitos,"Hacendado, Mercadona",Beverages,1.0,9.0,18.0,,d
Chicken pad thaï,MARKS & SPENCER,Meats,2.9,8.4,,1.1,unknown
Œufs Praliné,Klaus,Snacks,48.0,4.76,34.4,57.0,e
Red Split Lentils - Bulk bin,Superstore • Loblaws,Beverages,1.29,27.7,0.8,15.4,unknown
Salade cuite,"Crous Languedoc Roussillon, Crous Resto'",Fish & Seafood,9.4,1.3,3.1,1.6,e
Galletas de mantequilla,Hacendado,Snacks,26.0,5.9,26.0,1.4,e
amandes,wonderful,Beverages,4.5837,21.1,52.1,9.801,unknown
Sandwichtoast,,Beverages,4.0,8.5,4.6,6.5,b
Sliced white bread,Sainsbury's,Beverages,3.4,7.9,1.8,2.1,c
Fluffy Stuff Cotton Candy,,Snacks,28.0,0.0,0.0,,c
MERGUEZ VERITABLE,Jean Rozé,Meats,1.4,13.0,26.0,,e
Galletas tradicionales,Hacendado,Snacks,26.0,5.0,15.0,3.774,e
Almond breeze vanilla yogurt,Blue diamond,Dairy,11.0,2.0,5.0,2.0,unknown
Baguette Niçois,"Crous Languedoc Roussillon, Crous Resto'",Fish & Seafood,1.7,9.9,6.6,1.6,c
Betteraves rouges,Crous Resto',Beverages,8.0,1.8,0.2,2.0,a
Granola N1 con pasas y coco,,Beverages,20.0,10.0,7.5,10.0,c
mokate cappuccino vanilla,Mokate,Beverages,52.0,6.6,13.0,0.0,unknown
Apfel-Mango-Kokos-Maracuja,Bio Mamia,Beverages,10.0,0.5,1.8,0.0,a
Knacker,,Meats,0.4,11.0,20.0,,e
Chicken and Mushroom pie,,Meats,1.3,7.7,1.4,1.2,a
Chicken Arrabbiata Count on us,Marks & Spencer,Meats,1.91428571428571,8.51428571428571,1.8,1.4,a
Crunchy Peanut Butter from unblanched peanuts Salted,Trader Joe's,Beverages,6.25,25.0,50.0,9.375,c
Crunchy Peanut Butter,Trader Joe's,Beverages,6.25,25.0,50.0,9.375,a
tunini fileti,hofer almare sea food,Fish & Seafood,0.0,20.0,34.0,,d
Apfelmark,GutBio,Beverages,12.0,0.5,0.5,1.2987,a
Fire roasted red peppers,"Trader Joe's, Bell",Beverages,3.5714,0.0,0.0,,b
Pur jus de raisin,,Beverages,15.0,0.1,0.0,,d
Pork sage and onion stuffed chicken,Marks and spencer,Meats,0.4,16.7,14.6,0.4,c
Farine de blé,Bio Village,Beverages,0.5,11.0,1.5,4.1,a
Salsa Autentica,Trader Joe's,Sauces & Condiments,3.33333333333333,0.0,0.0,0.0,c
Saucisses de toulouse,,Meats,0.0,15.0,20.0,0.0,d
Rice Flour,Supreme Harvest,Beverages,0.9,7.62,2.5,3.3,a
Bagel Légume grillés,"Crous Languedoc Roussillon, Crous Resto'",Beverages,4.2,8.1,6.3,2.5,b
Baguette Brie &quot;Petit Prix&quot;,"Crous, Crous Languedoc Roussillon, Crous Resto'",Beverages,1.6,12.9,11.4,,d
Pink salmon,Trader Joe's,Fish & Seafood,0.0,2.8169014084507,0.0,0.704225352112676,a
Apricot Cake,Balconi,Snacks,35.2,5.2,15.1,,e
Wheaties Protein: Honey Pecan Cereal,Wheaties,Beverages,9.375,32.8125,18.75,7.8125,d
